id_tramite,nombre_solicitante,dni_solicitante,fecha_solicitud,tipo_tramite,area_responsable,canal_entrada,monto_asociado,documentos_completos,solicitante_declara_urgencia,dias_desde_solicitud,prioridad
1888,Cosme Bejarano-Hurtado,10.47761330/n9j4k23,2025-06-27,Licencia de Construcción,Registro Civil,En Línea,147781.74,True,False,4,Baja
1889,María Manuela Martorell Laguna,10.36838019/c4z4l71,2025-06-19,Licencia de Construcción,Registro Civil,Telefónico,70223.19,True,False,12,Baja
1890,Dani Mascaró-Ayllón,10.53728641/j8p6g34,2025-05-24,Licencia de Construcción,Seguridad Ciudadana,Presencial,60345.25,False,True,38,Urgente
1891,Chus Violeta Teruel Alfonso,10.34804889/u2v4e20,2025-05-13,Permiso para Evento Público,Desarrollo Urbano,Presencial,740.03,False,True,49,Urgente
1892,Samu Rocamora,10.97103636/n5n9l27,2025-06-05,Reclamo de Servicio,Registro Civil,Presencial,0.0,True,False,26,Alta
1893,Manuel Peláez Gordillo,10.41030323/t2m0e34,2025-05-27,Solicitud de Partida de Nacimiento,Tesorería,Presencial,0.0,True,False,35,Media
1894,Iris Cañete Cadenas,10.84986507/g3g9e04,2025-05-12,Pago de Impuestos,Seguridad Ciudadana,Telefónico,510.13,False,True,50,Urgente
1895,Tito Jerez-Canals,10.12409383/k3h5h05,2025-06-26,Licencia de Funcionamiento,Servicios Públicos,Telefónico,1371.35,True,False,5,Baja
1896,Juan Manuel Berenguer Maldonado,10.15975908/m6r3q72,2025-06-13,Reclamo de Servicio,Tesorería,Telefónico,0.0,True,False,18,Alta
1897,León Sedano Niño,10.48753733/v7p1o67,2025-06-03,Solicitud de Partida de Nacimiento,Desarrollo Urbano,Telefónico,0.0,False,False,28,Urgente
1898,Catalina Leon Lerma,10.86488210/v0m2d50,2025-06-10,Reclamo de Servicio,Registro Civil,Telefónico,0.0,True,False,21,Alta
1899,Carlito Leocadio Roldán Padilla,10.63572991/c9q7s97,2025-06-16,Pago de Impuestos,Seguridad Ciudadana,En Línea,4242.73,True,False,15,Baja
1900,Dulce Busquets Galvez,10.10668004/b0t5g26,2025-06-08,Licencia de Funcionamiento,Registro Civil,En Línea,2289.07,True,False,23,Media
1901,Reyna Frías-Cuevas,10.61714161/a4h4r65,2025-06-01,Solicitud de Partida de Nacimiento,Seguridad Ciudadana,Presencial,0.0,True,False,30,Media
1902,Lorenza Noguera,10.56408887/o2m2q28,2025-06-15,Reclamo de Servicio,Tesorería,Telefónico,0.0,True,False,16,Alta
1903,Tania Seguí Nadal,10.16698716/l9e2s51,2025-06-09,Licencia de Construcción,Desarrollo Urbano,Telefónico,108588.45,True,True,22,Alta
1904,Armida Téllez Saavedra,10.88799753/q9o7s91,2025-06-30,Licencia de Construcción,Seguridad Ciudadana,En Línea,147515.25,True,False,1,Baja
1905,Espiridión Macario Almazán Porras,10.52669361/a6m0x55,2025-06-17,Pago de Impuestos,Seguridad Ciudadana,Telefónico,7715.48,True,False,14,Baja
1906,Guiomar Boada,10.50268196/t3w5b53,2025-06-17,Permiso para Evento Público,Seguridad Ciudadana,Presencial,1330.44,True,False,14,Baja
1907,Paca Genoveva Gutierrez Diéguez,10.73622749/e6l4l00,2025-05-31,Pago de Impuestos,Desarrollo Urbano,Presencial,8575.97,True,False,31,Media
1908,Lisandro Anaya Benito,10.1737772/m5b4k15,2025-06-13,Reclamo de Servicio,Registro Civil,Telefónico,0.0,False,False,18,Urgente
1909,Tito Bermúdez Sureda,10.27555930/j5w9u93,2025-06-11,Pago de Impuestos,Desarrollo Urbano,En Línea,2865.7,True,False,20,Media
1910,Zaira Pol Cid,10.41370867/g3i4e94,2025-05-31,Pago de Impuestos,Registro Civil,En Línea,7977.94,True,False,31,Media
1911,Gloria Medina Rius,10.43502212/w1g3v45,2025-06-03,Reclamo de Servicio,Seguridad Ciudadana,En Línea,0.0,True,True,28,Urgente
1912,Nazario Flor Goicoechea,10.66614375/a8i4s41,2025-06-28,Permiso para Evento Público,Desarrollo Urbano,Presencial,1343.91,True,True,3,Media
1913,Joaquín Baltasar Jaume Alvarado,10.38271842/v0m5f10,2025-05-26,Permiso para Evento Público,Desarrollo Urbano,Presencial,305.16,True,False,36,Media
1914,Clementina del Campo,10.74050178/u4i6i56,2025-05-06,Permiso para Evento Público,Servicios Públicos,En Línea,1280.92,True,True,56,Urgente
1915,Lorena Vives Chaparro,10.48722103/c8f8g11,2025-05-16,Licencia de Funcionamiento,Tesorería,Presencial,2085.55,True,False,46,Media
1916,Heliodoro Aguilera Boada,10.20882214/g5y8j05,2025-06-20,Solicitud de Partida de Nacimiento,Desarrollo Urbano,Telefónico,0.0,True,True,11,Media
1917,Maricruz Viña,10.19900607/z5g0j20,2025-05-13,Solicitud de Partida de Nacimiento,Seguridad Ciudadana,Telefónico,0.0,True,False,49,Media
1918,Mateo Guardia Gracia,10.38764936/u3c9a93,2025-06-05,Permiso para Evento Público,Seguridad Ciudadana,Telefónico,1036.51,False,False,26,Urgente
1919,Coral Ruiz Ripoll,10.85632132/f6o8j94,2025-06-23,Pago de Impuestos,Desarrollo Urbano,Telefónico,4760.5,True,True,8,Media
1920,Ruben Múgica Castellanos,10.80293313/x0u6t69,2025-05-03,Licencia de Funcionamiento,Registro Civil,Presencial,608.35,True,True,59,Urgente
1921,María Pilar de Arrieta,10.50177818/k7a5a39,2025-06-29,Licencia de Funcionamiento,Tesorería,Presencial,2258.75,True,False,2,Baja
1922,Fortunato Múgica Cabello,10.44706606/i4q0m70,2025-05-30,Permiso para Evento Público,Servicios Públicos,Telefónico,1184.43,True,False,32,Media
1923,Mariano Menendez Pozuelo,10.84704011/i2m2u49,2025-06-17,Licencia de Funcionamiento,Registro Civil,Presencial,2273.67,True,False,14,Baja
1924,Virginia Verdejo-Bautista,10.95524153/n1t3e10,2025-05-26,Licencia de Construcción,Seguridad Ciudadana,En Línea,166930.79,True,False,36,Alta
1925,Ramiro Prats Paredes,10.854429/e5u7m08,2025-06-02,Licencia de Construcción,Servicios Públicos,Presencial,41555.45,True,False,29,Media
1926,Marc Belda Ibarra,10.65256487/b4h2u16,2025-05-15,Licencia de Construcción,Tesorería,Telefónico,116164.23,True,False,47,Alta
1927,Bárbara Salom Campillo,10.61868341/v5z9m72,2025-05-17,Solicitud de Partida de Nacimiento,Servicios Públicos,En Línea,0.0,True,False,45,Media
1928,Jacinto Alejandro Diego Moraleda,10.32440579/i5a8o51,2025-06-12,Reclamo de Servicio,Servicios Públicos,En Línea,0.0,True,False,19,Alta
1929,Ascensión Barrera-Portillo,10.12193638/e5x9l35,2025-05-13,Licencia de Funcionamiento,Seguridad Ciudadana,Presencial,681.76,True,False,49,Media
1930,Ariel Aparicio Martín,10.5213974/f9l3c01,2025-06-16,Licencia de Funcionamiento,Desarrollo Urbano,Presencial,682.26,True,True,15,Media
1931,Elena Dominguez Herrera,10.75898332/r2e8s04,2025-06-18,Reclamo de Servicio,Registro Civil,Telefónico,0.0,True,False,13,Media
1932,Tristán Ruiz Rivera,10.57157226/i4o0f34,2025-05-20,Licencia de Funcionamiento,Desarrollo Urbano,Presencial,1503.95,True,False,42,Media
1933,Etelvina Villalba Estevez,10.14315369/g4c3p57,2025-05-26,Reclamo de Servicio,Registro Civil,En Línea,0.0,True,False,36,Urgente
1934,Bernabé Cepeda Sanchez,10.26779931/w6z5h30,2025-06-05,Reclamo de Servicio,Desarrollo Urbano,Presencial,0.0,True,True,26,Urgente
1935,Hugo Dalmau Ariño,10.16389825/l9i1v73,2025-06-20,Pago de Impuestos,Servicios Públicos,En Línea,4897.63,True,False,11,Baja
1936,Olalla María Pilar Aramburu Otero,10.43252012/r5f7f25,2025-06-02,Licencia de Funcionamiento,Registro Civil,Presencial,2439.53,False,False,29,Urgente
1937,Vilma Carreño Hierro,10.82397447/s1v4v30,2025-06-08,Licencia de Construcción,Desarrollo Urbano,En Línea,97434.05,True,False,23,Media
1938,Ofelia Alcalá-Leon,10.12139296/r9v1h04,2025-05-07,Permiso para Evento Público,Tesorería,En Línea,1161.11,True,False,55,Media
1939,Paco Haro Pérez,10.10401753/b2p9l55,2025-06-10,Solicitud de Partida de Nacimiento,Registro Civil,En Línea,0.0,False,False,21,Urgente
1940,Charo Báez Prat,10.56892670/q6f9m76,2025-06-13,Reclamo de Servicio,Desarrollo Urbano,Presencial,0.0,True,False,18,Alta
1941,Constanza Águila Batalla,10.62485411/d5n7o56,2025-05-31,Solicitud de Partida de Nacimiento,Desarrollo Urbano,Telefónico,0.0,False,False,31,Urgente
1942,Rosa María Cabezas Sedano,10.24073210/s8d7p82,2025-06-19,Solicitud de Partida de Nacimiento,Tesorería,En Línea,0.0,True,True,12,Media
1943,Corona Mateo Godoy,10.55342072/g8z7v00,2025-05-21,Reclamo de Servicio,Tesorería,Telefónico,0.0,True,False,41,Urgente
1944,Ciriaco Santamaría,10.22952788/t8b6h42,2025-06-12,Licencia de Funcionamiento,Seguridad Ciudadana,En Línea,1015.49,True,False,19,Media
1945,Abril Acuña Alcalá,10.92894469/i6z5a91,2025-05-11,Permiso para Evento Público,Servicios Públicos,Telefónico,531.13,True,False,51,Media
1946,Renata Castañeda Cases,10.8356202/e6z3g46,2025-06-07,Solicitud de Partida de Nacimiento,Servicios Públicos,En Línea,0.0,True,False,24,Media
1947,Juliana Garcés Beltran,10.6918691/b1t4h40,2025-06-13,Licencia de Funcionamiento,Desarrollo Urbano,En Línea,1719.06,True,False,18,Media
1948,Marita Cardona Llorens,10.72049072/l6k5l69,2025-06-07,Licencia de Construcción,Desarrollo Urbano,Presencial,121538.55,False,False,24,Urgente
1949,Demetrio Frutos-Rico,10.1837018/g2w5f59,2025-05-02,Permiso para Evento Público,Registro Civil,Presencial,1306.38,False,False,60,Urgente
1950,Tatiana Eloísa Trujillo Barón,10.56966510/g8s2p98,2025-06-05,Permiso para Evento Público,Registro Civil,Telefónico,1008.41,True,False,26,Media
1951,Fabián Cleto Frías Parra,10.30455601/m2p2q82,2025-06-23,Licencia de Funcionamiento,Desarrollo Urbano,En Línea,1664.6,True,False,8,Baja
1952,Gil Mir Blanca,10.60637088/f0a4w85,2025-06-07,Permiso para Evento Público,Seguridad Ciudadana,Presencial,723.18,True,False,24,Media
1953,Ascensión Piñeiro Manjón,10.74814765/j2f7q23,2025-06-12,Solicitud de Partida de Nacimiento,Desarrollo Urbano,En Línea,0.0,True,False,19,Media
1954,Eugenio de Ramón,10.52608290/x1x4w06,2025-05-18,Permiso para Evento Público,Desarrollo Urbano,En Línea,769.19,True,False,44,Media
1955,Josué Morata-Varela,10.47075187/j1d2y49,2025-06-30,Licencia de Funcionamiento,Desarrollo Urbano,En Línea,1924.18,True,False,1,Baja
1956,Andrea Solera Bauzà,10.30647883/j9g6v13,2025-05-20,Reclamo de Servicio,Desarrollo Urbano,En Línea,0.0,True,False,42,Urgente
1957,Américo del Ruiz,10.63127167/l8m2x25,2025-05-11,Reclamo de Servicio,Servicios Públicos,Telefónico,0.0,True,False,51,Urgente
1958,Luis Miguel de Talavera,10.1123434/r9q6n65,2025-06-30,Licencia de Construcción,Registro Civil,En Línea,30495.65,True,True,1,Media
1959,Alicia Olmedo-Romero,10.28944618/z8i2f06,2025-06-14,Licencia de Construcción,Seguridad Ciudadana,En Línea,158061.65,True,False,17,Media
1960,Celso Molina Requena,10.80757093/g5b6c21,2025-06-30,Licencia de Construcción,Desarrollo Urbano,En Línea,158633.0,True,False,1,Baja
1961,Chuy Salvà Peral,10.17207573/q1e4e79,2025-06-22,Permiso para Evento Público,Registro Civil,En Línea,603.84,True,False,9,Baja
1962,Ulises Bayón Codina,10.60284413/z7e9p49,2025-05-27,Permiso para Evento Público,Seguridad Ciudadana,En Línea,919.64,True,False,35,Media
1963,Carlito Antúnez Juan,10.16884568/t6y9h24,2025-05-16,Licencia de Funcionamiento,Servicios Públicos,Telefónico,1573.03,True,False,46,Media
1964,Pepito Cal Aragón,10.91653034/d0y8k64,2025-06-21,Reclamo de Servicio,Servicios Públicos,Presencial,0.0,True,True,10,Urgente
1965,Manu del Conde,10.29529318/t4k6l60,2025-05-22,Pago de Impuestos,Registro Civil,Telefónico,3049.45,True,False,40,Media
1966,Leonel Miranda Adán,10.53678417/c3i5t47,2025-06-22,Permiso para Evento Público,Tesorería,En Línea,660.86,True,False,9,Baja
1967,Valeria Madrigal Tejada,10.35599689/o2y4u39,2025-06-19,Licencia de Funcionamiento,Tesorería,Presencial,638.76,True,False,12,Baja
1968,Irene Carmen Palomo Arana,10.32574798/u2t9k83,2025-06-09,Solicitud de Partida de Nacimiento,Seguridad Ciudadana,En Línea,0.0,True,False,22,Media
1969,Cayetana Millán Castillo,10.74421551/v2x4w41,2025-05-20,Solicitud de Partida de Nacimiento,Seguridad Ciudadana,Telefónico,0.0,True,False,42,Media
1970,Olegario Valera Tamarit,10.61729284/x8p0k82,2025-06-21,Licencia de Construcción,Tesorería,Presencial,191541.73,True,False,10,Baja
1971,Cayetana Salazar-Jover,10.37226004/k1g3d69,2025-05-30,Licencia de Funcionamiento,Servicios Públicos,En Línea,1668.14,True,False,32,Media
1972,Pilar Lastra,10.94436869/k8c7e12,2025-05-14,Permiso para Evento Público,Tesorería,En Línea,1117.65,False,True,48,Urgente
1973,Florina Roman Marín,10.35744356/l2b2w01,2025-05-16,Licencia de Funcionamiento,Servicios Públicos,Presencial,844.54,False,False,46,Urgente
1974,Patricia Pacheco Soria,10.65740420/u4e9b90,2025-05-16,Pago de Impuestos,Tesorería,En Línea,1983.24,True,False,46,Media
1975,María Jesús Manzanares Zaragoza,10.54631981/k9g3u46,2025-05-03,Reclamo de Servicio,Seguridad Ciudadana,En Línea,0.0,True,False,59,Urgente
1976,Cruz Llamas Almeida,10.64484514/f8p0p54,2025-05-17,Licencia de Funcionamiento,Desarrollo Urbano,Telefónico,907.17,True,False,45,Media
1977,Prudencio Blanes Barbero,10.95970757/l2w6c97,2025-05-12,Pago de Impuestos,Desarrollo Urbano,En Línea,4672.36,True,False,50,Media
1978,Jeremías Llorens Pozo,10.63873271/t8w1z77,2025-05-15,Solicitud de Partida de Nacimiento,Tesorería,Telefónico,0.0,False,False,47,Urgente
1979,Emma Maestre Seco,10.29303563/i1a9y49,2025-06-18,Licencia de Construcción,Seguridad Ciudadana,Telefónico,132962.27,False,False,13,Alta
1980,Leonardo Iglesias Camps,10.9665279/c8n0j76,2025-05-18,Licencia de Construcción,Servicios Públicos,En Línea,98016.8,True,True,44,Urgente
1981,Victoriano León Ureña,10.25915213/m6u5b43,2025-06-09,Permiso para Evento Público,Seguridad Ciudadana,Presencial,1129.03,False,False,22,Urgente
1982,Apolonia Mora-Castell,10.11432325/p2k1w70,2025-06-01,Reclamo de Servicio,Seguridad Ciudadana,En Línea,0.0,False,False,30,Urgente
1983,Mercedes Ochoa Esteban,10.61203523/l5g2l01,2025-05-09,Licencia de Construcción,Registro Civil,En Línea,189094.54,True,False,53,Alta
1984,Jennifer Segovia Gallo,10.27781293/r1f3n49,2025-05-08,Licencia de Construcción,Seguridad Ciudadana,Telefónico,169256.67,False,True,54,Urgente
1985,Josep Melero Carretero,10.21735088/q1l8g03,2025-06-09,Permiso para Evento Público,Seguridad Ciudadana,En Línea,237.21,True,False,22,Media
1986,Jafet Galan Montenegro,10.26920995/t6a7r22,2025-05-07,Pago de Impuestos,Registro Civil,Telefónico,8924.07,True,False,55,Media
1987,Cristian Gutiérrez Cobos,10.61014211/q2x1o92,2025-05-27,Permiso para Evento Público,Tesorería,Telefónico,1237.08,True,False,35,Media
1988,Ester Pera Gomis,10.34910250/y7o7e75,2025-06-05,Pago de Impuestos,Tesorería,Telefónico,1722.26,True,False,26,Media
1989,Lorenza Torralba-Salazar,10.77983817/p2v2t09,2025-05-27,Solicitud de Partida de Nacimiento,Desarrollo Urbano,Presencial,0.0,False,False,35,Urgente
1990,Anna Amada Carnero Salinas,10.14995159/a1j2v18,2025-06-30,Pago de Impuestos,Registro Civil,Presencial,841.66,True,False,1,Baja
1991,Celia Iriarte-Martinez,10.98202833/r6d1r40,2025-05-08,Reclamo de Servicio,Seguridad Ciudadana,Telefónico,0.0,True,False,54,Urgente
1992,Ofelia Tirado Zamora,10.38028484/y3f5x39,2025-06-20,Pago de Impuestos,Desarrollo Urbano,Telefónico,1422.67,False,False,11,Alta
1993,Timoteo Alfonso,10.82590419/r9f9o88,2025-05-10,Solicitud de Partida de Nacimiento,Tesorería,En Línea,0.0,True,False,52,Media
1994,Ema Nuñez-Carrera,10.34663655/i9e8q02,2025-05-06,Pago de Impuestos,Servicios Públicos,En Línea,5653.47,False,False,56,Urgente
1995,Vidal Zabaleta Camino,10.14621220/y8s5n96,2025-05-25,Licencia de Funcionamiento,Servicios Públicos,Presencial,655.46,False,False,37,Urgente
1996,Galo Linares Gascón,10.17572050/l4j6z16,2025-05-06,Licencia de Funcionamiento,Desarrollo Urbano,Presencial,649.21,True,False,56,Media
1997,Anunciación Plaza Casal,10.61691093/k1q2q29,2025-06-04,Solicitud de Partida de Nacimiento,Desarrollo Urbano,Presencial,0.0,True,True,27,Alta
1998,Regina Sanmartín-Benito,10.52217734/f4a5i89,2025-05-23,Reclamo de Servicio,Tesorería,En Línea,0.0,True,False,39,Urgente
1999,Lucas Vidal Roig Conesa,10.15854932/r7v2g88,2025-05-06,Permiso para Evento Público,Seguridad Ciudadana,Telefónico,491.03,True,False,56,Media
2000,Marcela Bertrán-Pineda,10.72292599/r1c8w95,2025-05-05,Permiso para Evento Público,Seguridad Ciudadana,En Línea,638.2,True,False,57,Media
2001,Teresita Herranz-Franco,10.9606565/g4w1u15,2025-06-21,Licencia de Funcionamiento,Desarrollo Urbano,Telefónico,645.7,True,False,10,Baja
2002,Jose Carlos Bru Quesada,10.8987927/v7i5t88,2025-05-08,Licencia de Construcción,Servicios Públicos,Presencial,77485.85,False,True,54,Urgente
2003,Florencio Prats Contreras,10.48351641/q1e4w52,2025-05-17,Permiso para Evento Público,Servicios Públicos,En Línea,1339.43,True,False,45,Media
2004,Domitila Carbó-Otero,10.37709100/d3v6g18,2025-06-01,Licencia de Construcción,Tesorería,Telefónico,98581.85,True,False,30,Media
2005,Adelaida Castell Amo,10.63798561/k8b6h15,2025-05-19,Permiso para Evento Público,Servicios Públicos,Presencial,868.44,False,False,43,Urgente
2006,Eliseo de Peñalver,10.77851088/x9m0a44,2025-05-19,Solicitud de Partida de Nacimiento,Desarrollo Urbano,En Línea,0.0,True,False,43,Media
2007,Ramona Martín-Bermejo,10.68574196/u2b2n94,2025-06-02,Pago de Impuestos,Desarrollo Urbano,Presencial,8605.76,False,False,29,Urgente
2008,Emiliano Saavedra Uriarte,10.49478260/x7k9j13,2025-05-22,Reclamo de Servicio,Servicios Públicos,En Línea,0.0,True,False,40,Urgente
2009,Marisa del Tur,10.87694582/q2o7x42,2025-05-22,Licencia de Funcionamiento,Tesorería,Presencial,1776.08,False,False,40,Urgente
2010,Manola Arrieta-Plaza,10.99645749/u1e6i59,2025-05-12,Reclamo de Servicio,Tesorería,Telefónico,0.0,True,False,50,Urgente
2011,Roberta Adadia,10.65885175/m4a9j86,2025-06-25,Licencia de Construcción,Servicios Públicos,Presencial,63548.15,False,False,6,Alta
2012,Blas Agustín Colomer,10.61918603/q8o2s30,2025-05-25,Licencia de Construcción,Servicios Públicos,Telefónico,139330.73,True,False,37,Alta
2013,Valeria Landa Lillo,10.98318966/t8y4b57,2025-06-23,Permiso para Evento Público,Registro Civil,En Línea,1263.42,True,False,8,Baja
2014,Natividad Matilde Reig Huerta,10.71969414/p2r5l68,2025-06-17,Solicitud de Partida de Nacimiento,Desarrollo Urbano,Presencial,0.0,True,False,14,Baja
2015,Wálter Goñi Lluch,10.99739684/c0f6q59,2025-06-16,Permiso para Evento Público,Seguridad Ciudadana,En Línea,946.86,False,False,15,Alta
2016,Modesto Conrado Domingo Calatayud,10.1100177/f0p3q08,2025-05-23,Licencia de Construcción,Desarrollo Urbano,En Línea,40807.75,True,False,39,Media
2017,Aurelio Cárdenas Manzanares,10.29055103/e7q9p61,2025-06-08,Reclamo de Servicio,Servicios Públicos,Presencial,0.0,False,False,23,Urgente
2018,Nilda Chaparro Ruiz,10.51905644/q5w1o06,2025-06-18,Permiso para Evento Público,Registro Civil,En Línea,701.76,True,False,13,Baja
2019,Marc Reina Prado,10.13826775/d6v9i78,2025-05-29,Pago de Impuestos,Tesorería,Presencial,3785.53,True,False,33,Media
2020,Esteban Ribera-Belmonte,10.53370882/f0r7o02,2025-06-28,Licencia de Funcionamiento,Registro Civil,En Línea,1385.36,True,False,3,Baja
2021,Soraya Morales Serra,10.96550777/m8e1k12,2025-06-19,Licencia de Funcionamiento,Servicios Públicos,En Línea,869.02,True,True,12,Media
2022,Carmina Núñez,10.14667357/a8z7g05,2025-05-13,Reclamo de Servicio,Registro Civil,Telefónico,0.0,True,False,49,Urgente
2023,Cornelio Dueñas,10.29928748/b4e3t87,2025-05-28,Licencia de Construcción,Desarrollo Urbano,Presencial,67766.45,True,False,34,Alta
2024,Cesar Aller Morales,10.71380645/j9g6y08,2025-06-14,Reclamo de Servicio,Desarrollo Urbano,Presencial,0.0,False,False,17,Urgente
2025,Claudio Tudela Aguirre,10.45019947/i0e7e14,2025-05-14,Reclamo de Servicio,Seguridad Ciudadana,Telefónico,0.0,False,False,48,Urgente
2026,Gil Chaves Zabala,10.5752750/m8h3a54,2025-06-09,Licencia de Funcionamiento,Tesorería,Presencial,2103.44,True,False,22,Media
2027,Eli Aller Arenas,10.32000594/r4h1s50,2025-05-26,Permiso para Evento Público,Registro Civil,Presencial,1385.69,False,False,36,Urgente
2028,Lázaro Blanes Huguet,10.60377045/a8z4d78,2025-05-31,Permiso para Evento Público,Servicios Públicos,Telefónico,465.49,True,True,31,Urgente
2029,Javiera Soto-Mate,10.90581405/z0p2t08,2025-06-12,Licencia de Funcionamiento,Registro Civil,Presencial,782.75,True,False,19,Media
